levothyroxine, tirosint	Less Common	[Chest pain or discomfort, decreased urine output, difficult or labored breathing, difficulty with swallowing, dilated neck veins, extreme fatigue, fainting, fast, slow, irregular, pounding, or racing heartbeat or pulse, fever, heat intolerance, hives or welts, increased blood pressure, increased pulse, irregular breathing, irritability, menstrual changes, nausea, pain or discomfort in the arms, jaw, back, or neck, shortness of breath, skin itching, rash, or redness, sweating, swelling of the eyes, face, lips, throat, or tongue, tightness in the chest, tremors, troubled breathing, Abdominal or stomach cramps, change in appetite, crying, diarrhea, false or unusual sense of well-being, fear, feeling not well or unhappy, feeling of discomfort, feeling of warmth, feeling things are not real, feelings of suspicion and distrust, hair loss, headache, increased appetite, mental depression, muscle weakness, nervousness, quick to react or overreact emotionally, rapidly changing moods, redness of the face, neck, arms, and occasionally, upper chest, restlessness, trouble getting pregnant, trouble sitting still, unusual tiredness or weakness, vomiting, weight gain, weight loss]	[chest:Body Location or Regionpain:Functional Conceptdiscomfort:Finding #  decreased:Qualitative Concepturine:Intellectual Productoutput:Conceptual Entity #  difficult:Qualitative Conceptlabored:Occupational Activitybreathing:Organism Function #  difficulty:Findingswallowing:Finding #  dilated:Functional Conceptneck:Findingveins:Therapeutic or Preventive Procedure #  extreme:Qualitative Conceptfatigue:Sign or Symptom #  fainting:Sign or Symptom #  fast:Qualitative Conceptslow:Qualitative Conceptirregular:Qualitative Conceptpounding:Quantitative Conceptracing:Intellectual Productheartbeat:Organ or Tissue Functionpulse:Physiologic Function #  fever:Finding #  heat:Disease or Syndromeintolerance:Idea or Concept #  hives:Disease or Syndromewelts:Sign or Symptom #  increased:Functional Conceptblood:Body Substancepressure:Phenomenon or Process #  increased:Functional Conceptpulse:Physiologic Function #  irregular:Qualitative Conceptbreathing:Organism Function #  irritability:Mental Process #  menstrual:Organism Functionchanges:Quantitative Concept #  nausea:Sign or Symptom #  pain:Functional Conceptdiscomfort:Findingarms:Neoplastic Processjaw:Body Part, Organ, or Organ Componentback:Body Location or Regionneck:Finding #  breath:Body Substance #  skin:Disease or Syndromeitching:Sign or Symptomrash:Disease or Syndromeredness:Finding #  sweating:Finding #  swelling:Pathologic Functioneyes:Body Part, Organ, or Organ Componentface:Body Location or Regionlips:Body Part, Organ, or Organ Componentthroat:Body Part, Organ, or Organ Componenttongue:Health Care Activity #  tightness:Qualitative Conceptchest:Body Location or Region #  tremors:Sign or Symptom #  breathing:Organism Function #  abdominal:Body Location or Regionstomach:Therapeutic or Preventive Procedurecramps:Sign or Symptom #  change:Functional Conceptappetite:Organism Function #  crying:Individual Behavior #  diarrhea:Finding #  false:Qualitative Conceptunusual:Qualitative Conceptsense:Organ or Tissue Functionwell-being:Idea or Concept #  fear:Mental Process #  feeling:Mental Processwell:Manufactured Objectunhappy:Finding #  feeling:Mental Processdiscomfort:Finding #  feeling:Mental Processwarmth:Physiologic Function #  feeling:Mental Processthings:Entityreal:Intellectual Product #  feelings:Mental Processsuspicion:Findingdistrust:Social Behavior #  hair:Body Part, Organ, or Organ Componentloss:Quantitative Concept #  headache:Finding #  increased:Functional Conceptappetite:Organism Function #  mental:Mental Processdepression:Sign or Symptom #  muscle:Tissueweakness:Sign or Symptom #  nervousness:Sign or Symptom #  quick:Qualitative Concept #  rapidly:Qualitative Conceptchanging:Functional Conceptmoods:Mental Process #  redness:Findingface:Body Location or Regionneck:Findingarms:Neoplastic Processoccasionally:Temporal Conceptupper:Spatial Conceptchest:Body Location or Region #  restlessness:Sign or Symptom #  pregnant:Finding #  sitting:Finding #  unusual:Qualitative Concepttiredness:Sign or Symptomweakness:Sign or Symptom #  vomiting:Sign or Symptom #  weight:Diagnostic Proceduregain:Quantitative Concept #  weight:Diagnostic Procedureloss:Quantitative Concept # ]
levothyroxine, tirosint	Rare	[Blurred or double vision, dizziness, eye pain, lack or slowing of normal growth in children, limp or walk favoring one leg, pain in the hip or knee, seizures, severe headache]	[blurred:Qualitative Conceptdouble:Activityvision:Clinical Attribute #  dizziness:Sign or Symptom #  eye:Intellectual Productpain:Functional Concept #  lack:Qualitative Conceptslowing:Qualitative Conceptnormal:Intellectual Productgrowth:Activitychildren:Manufactured Object #  limp:Findingwalk:Daily or Recreational Activityfavoring:Organic Chemicalleg:Body Location or Region #  pain:Functional Concepthip:Gene or Genomeknee:Body Space or Junction #  seizures:Sign or Symptom #  severe:Findingheadache:Finding # ]
levothyroxine, tirosint	Not Known	[]	[]
levothyroxine, tirosint	Overdose	[<h4>Symptoms of overdose</h4>, Change in consciousness, cold, clammy skin, confusion, disorientation, fast or weak pulse, lightheadedness, loss of consciousness, sudden headache, sudden loss of coordination, sudden slurring of speech]	[ #  change:Functional Conceptconsciousness:Finding #  cold:Disease or Syndromeclammy:Sign or Symptomskin:Disease or Syndrome #  confusion:Mental or Behavioral Dysfunction #  disorientation:Mental or Behavioral Dysfunction #  fast:Qualitative Conceptweak:Sign or Symptompulse:Physiologic Function #  lightheadedness:Sign or Symptom #  loss:Quantitative Conceptconsciousness:Finding #  sudden:Qualitative Conceptheadache:Finding #  sudden:Qualitative Conceptloss:Quantitative Conceptcoordination:Idea or Concept #  sudden:Qualitative Conceptslurring:Findingspeech:Organism Function # ]
omeprazole, prilosec	More Common	[]	[]
omeprazole, prilosec	Less Common	[Body aches or pain, chest pain, constipation, cough, diarrhea or loose stools, difficulty with breathing, dizziness, ear congestion, gas, heartburn, loss of voice, muscle pain, nasal congestion, runny nose, sneezing, unusual drowsiness]	[body:Humanaches:Sign or Symptompain:Functional Concept #  chest:Body Location or Regionpain:Functional Concept #  constipation:Sign or Symptom #  cough:Sign or Symptom #  diarrhea:Findingloose:Qualitative Conceptstools:Clinical Attribute #  difficulty:Findingbreathing:Organism Function #  dizziness:Sign or Symptom #  ear:Disease or Syndromecongestion:Pathologic Function #  gas:Chemical Viewed Structurally #  heartburn:Sign or Symptom #  loss:Quantitative Conceptvoice:Idea or Concept #  muscle:Tissuepain:Functional Concept #  nasal:Functional Conceptcongestion:Pathologic Function #  nose:Body Part, Organ, or Organ Component #  sneezing:Finding #  unusual:Qualitative Conceptdrowsiness:Finding # ]
omeprazole, prilosec	Rare	[Back, leg, or stomach pain, bleeding or crusting sores on the lips, blisters, bloody or cloudy urine, chills, continuing ulcers or sores in the mouth, difficult, burning, or painful urination, fever, frequent urge to urinate, general feeling of discomfort or illness, joint pain, loss of appetite, muscle aches or cramps, pain, red or irritated eyes, redness, tenderness, itching, burning, or peeling of the skin, skin rash or itching, sore throat, sores, ulcers, or white spots on the lips, in the mouth, or on the genitals, unusual bleeding or bruising, unusual tiredness or weakness]	[back:Body Location or Regionleg:Body Location or Regionstomach:Therapeutic or Preventive Procedurepain:Functional Concept #  bleeding:Pathologic Functioncrusting:Acquired Abnormalitysores:Sign or Symptomlips:Body Part, Organ, or Organ Component #  blisters:Pathologic Function #  bloody:Qualitative Conceptcloudy:Qualitative Concepturine:Intellectual Product #  chills:Sign or Symptom #  continuing:Idea or Conceptulcers:Pathologic Functionsores:Sign or Symptommouth:Body Space or Junction #  difficult:Qualitative Conceptburning:Qualitative Conceptpainful:Sign or Symptomurination:Organism Function #  fever:Finding #  frequent:Temporal Concept #  general:Idea or Conceptfeeling:Mental Processdiscomfort:Findingillness:Finding #  joint:Body Space or Junctionpain:Functional Concept #  loss:Quantitative Conceptappetite:Organism Function #  muscle:Tissueaches:Sign or Symptomcramps:Sign or Symptom #  pain:Functional Concept #  red:Findingeyes:Body Part, Organ, or Organ Component #  redness:Findingtenderness:Mental Processitching:Sign or Symptomburning:Qualitative Conceptpeeling:Functional Conceptskin:Disease or Syndrome #  skin:Disease or Syndromerash:Disease or Syndromeitching:Sign or Symptom #  sore:Qualitative Conceptthroat:Body Part, Organ, or Organ Component #  sores:Sign or Symptomulcers:Pathologic Functionwhite:Population Groupspots:Disease or Syndromelips:Body Part, Organ, or Organ Componentmouth:Body Space or Junctiongenitals:Body Part, Organ, or Organ Component #  unusual:Qualitative Conceptbleeding:Pathologic Functionbruising:Injury or Poisoning #  unusual:Qualitative Concepttiredness:Sign or Symptomweakness:Sign or Symptom # ]
omeprazole, prilosec	Not Known	[Drowsiness, fast, racing, or uneven heartbeat, mood or mental changes, muscle spasms (tetany) or twitching seizures, nausea or vomiting, trembling]	[drowsiness:Finding #  fast:Qualitative Conceptracing:Intellectual Productheartbeat:Organ or Tissue Function #  mood:Health Care Activitymental:Mental Processchanges:Quantitative Concept #  muscle:Tissuespasms:Sign or Symptomtetany:Disease or Syndrometwitching:Sign or Symptomseizures:Sign or Symptom #  nausea:Sign or Symptomvomiting:Sign or Symptom #  trembling:Sign or Symptom # ]
omeprazole, prilosec	Overdose	[<h4>Symptoms of overdose</h4>, Blurred vision, confusion, dryness of the mouth, flushing, headache, increased sweating]	[ #  blurred:Qualitative Conceptvision:Clinical Attribute #  confusion:Mental or Behavioral Dysfunction #  dryness:Qualitative Conceptmouth:Body Space or Junction #  flushing:Sign or Symptom #  headache:Finding #  increased:Functional Conceptsweating:Finding # ]
decongestant, altenol, anacin, sinutab, tylenol, analgesic, combinations	More Common	[Nausea, vomiting, or stomach pain (mild—for combinations containing aspirin or ibuprofen), Heartburn or indigestion (for medicines containing salicylate or ibuprofen), nervousness or restlessness]	[nausea:Sign or Symptomvomiting:Sign or Symptomstomach:Therapeutic or Preventive Procedurepain:Functional Conceptcombinations:Manufactured Objectaspirin:Organic Chemicalibuprofen:Organic Chemical #  heartburn:Sign or Symptomindigestion:Sign or Symptommedicines:Pharmacologic Substancesalicylate:Organic Chemicalibuprofen:Organic Chemical #  nervousness:Sign or Symptomrestlessness:Sign or Symptom # ]
metronidazole, flagyl	More Common	[Agitation, back pain, blindness, blurred vision, burning, numbness, tingling, or painful sensations in the hands or feet, changes in speech patterns, confusion, convulsions, decreased vision, depression, dizziness, drowsiness, eye pain, fever, hallucinations, headache, irritability, lack of coordination, nausea, seizures, shakiness and unsteady walk, slurred speech, stiff neck or back, trouble speaking, unsteadiness, trembling, or other problems with muscle control or coordination, unusual tiredness or weakness, vomiting, weakness in the arms, hands, legs, or feet, Abdominal or stomach cramps, dizziness or lightheadedness, feeling of constant movement of self or surroundings, heartburn, sensation of spinning, trouble sleeping, weight loss]	[agitation:Sign or Symptom #  back:Body Location or Regionpain:Functional Concept #  blindness:Disease or Syndrome #  blurred:Qualitative Conceptvision:Clinical Attribute #  burning:Qualitative Conceptnumbness:Sign or Symptomtingling:Sign or Symptompainful:Sign or Symptomsensations:Organ or Tissue Functionhands:Body Part, Organ, or Organ Componentfeet:Quantitative Concept #  changes:Quantitative Conceptspeech:Organism Functionpatterns:Spatial Concept #  confusion:Mental or Behavioral Dysfunction #  convulsions:Sign or Symptom #  decreased:Qualitative Conceptvision:Clinical Attribute #  depression:Sign or Symptom #  dizziness:Sign or Symptom #  drowsiness:Finding #  eye:Intellectual Productpain:Functional Concept #  fever:Finding #  hallucinations:Mental or Behavioral Dysfunction #  headache:Finding #  irritability:Mental Process #  lack:Qualitative Conceptcoordination:Idea or Concept #  nausea:Sign or Symptom #  seizures:Sign or Symptom #  shakiness:Pathologic Functionunsteady:Qualitative Conceptwalk:Daily or Recreational Activity #  slurred:Findingspeech:Organism Function #  stiff:Sign or Symptomneck:Findingback:Body Location or Region #  speaking:Daily or Recreational Activity #  unsteadiness:Findingtrembling:Sign or Symptomproblems:Idea or Conceptmuscle:Tissuecontrol:Organic Chemicalcoordination:Idea or Concept #  unusual:Qualitative Concepttiredness:Sign or Symptomweakness:Sign or Symptom #  vomiting:Sign or Symptom #  weakness:Sign or Symptomarms:Neoplastic Processhands:Body Part, Organ, or Organ Componentlegs:Body Location or Regionfeet:Quantitative Concept #  abdominal:Body Location or Regionstomach:Therapeutic or Preventive Procedurecramps:Sign or Symptom #  dizziness:Sign or Symptomlightheadedness:Sign or Symptom #  feeling:Mental Processconstant:Qualitative Conceptmovement:Organism Functionsurroundings:Spatial Concept #  heartburn:Sign or Symptom #  sensation:Qualitative Conceptspinning:Sign or Symptom #  sleeping:Organism Function #  weight:Diagnostic Procedureloss:Quantitative Concept # ]
metronidazole, flagyl	Less Common	[Black, tarry stools, blood in the urine or stools, body aches or pain, chills, clumsiness or unsteadiness, difficulty with breathing, ear congestion, feeling of pelvic pressure, frequent or painful urination, loss of voice, nasal congestion, pinpoint red spots on the skin, runny nose, skin rash, hives, redness, or itching, sneezing, stomach and back pain (severe), unusual bleeding or bruising, vaginal irritation, discharge, or dryness not present before taking the medicine, Change in taste sensation, congestion, dry mouth, pain or tenderness around the eyes and cheekbones, tender, swollen glands in the neck, trouble with swallowing, unpleasant or sharp metallic taste, voice changes]	[black:Population Groupstools:Clinical Attribute #  blood:Body Substanceurine:Intellectual Productstools:Clinical Attribute #  body:Humanaches:Sign or Symptompain:Functional Concept #  chills:Sign or Symptom #  clumsiness:Sign or Symptomunsteadiness:Finding #  difficulty:Findingbreathing:Organism Function #  ear:Disease or Syndromecongestion:Pathologic Function #  feeling:Mental Processpelvic:Body Location or Regionpressure:Phenomenon or Process #  frequent:Temporal Conceptpainful:Sign or Symptomurination:Organism Function #  loss:Quantitative Conceptvoice:Idea or Concept #  nasal:Functional Conceptcongestion:Pathologic Function #  red:Findingspots:Disease or Syndromeskin:Disease or Syndrome #  nose:Body Part, Organ, or Organ Component #  skin:Disease or Syndromerash:Disease or Syndromehives:Disease or Syndromeredness:Findingitching:Sign or Symptom #  sneezing:Finding #  stomach:Therapeutic or Preventive Procedureback:Body Location or Regionpain:Functional Conceptsevere:Finding #  unusual:Qualitative Conceptbleeding:Pathologic Functionbruising:Injury or Poisoning #  vaginal:Functional Conceptirritation:Findingdischarge:Body Substancedryness:Qualitative Conceptmedicine:Biomedical Occupation or Discipline #  change:Functional Concepttaste:Quantitative Conceptsensation:Qualitative Concept #  congestion:Pathologic Function #  dry:Qualitative Conceptmouth:Body Space or Junction #  pain:Functional Concepttenderness:Mental Processeyes:Body Part, Organ, or Organ Componentcheekbones:Body Part, Organ, or Organ Component #  tender:Qualitative Conceptswollen:Findingglands:Body Part, Organ, or Organ Componentneck:Finding #  swallowing:Finding #  sharp:Findingmetallic:Qualitative Concepttaste:Quantitative Concept #  voice:Idea or Conceptchanges:Quantitative Concept # ]
metronidazole, flagyl	Rare	[Bleeding gums, bloating, chest pain, constipation, cough, dark-colored urine, fast heartbeat, indigestion, loss of appetite, painful or difficult urination, pains in the stomach, side, or abdomen, possibly radiating to the back, sore throat, sores, ulcers, or white spots on the lips or in the mouth, swollen glands, yellow eyes or skin ]	[bleeding:Pathologic Functiongums:Body Part, Organ, or Organ Component #  bloating:Sign or Symptom #  chest:Body Location or Regionpain:Functional Concept #  constipation:Sign or Symptom #  cough:Sign or Symptom #  urine:Intellectual Product #  fast:Qualitative Conceptheartbeat:Organ or Tissue Function #  indigestion:Sign or Symptom #  loss:Quantitative Conceptappetite:Organism Function #  painful:Sign or Symptomdifficult:Qualitative Concepturination:Organism Function #  pains:Sign or Symptomstomach:Therapeutic or Preventive Procedureside:Spatial Conceptabdomen:Body Location or Regionradiating:Functional Conceptback:Body Location or Region #  sore:Qualitative Conceptthroat:Body Part, Organ, or Organ Component #  sores:Sign or Symptomulcers:Pathologic Functionwhite:Population Groupspots:Disease or Syndromelips:Body Part, Organ, or Organ Componentmouth:Body Space or Junction #  swollen:Findingglands:Body Part, Organ, or Organ Component #  yellow:Qualitative Concepteyes:Body Part, Organ, or Organ Componentskin:Disease or Syndrome # ]
metronidazole, flagyl	Not Known	[Blistering, peeling, or loosening of the skin, bloody or cloudy urine, burning while urinating, continuing diarrhea, continuing stomach pain, diarrhea, feeling of warmth, increased volume of pale, dilute urine, joint or muscle pain, loss of bladder control, red skin lesions, often with a purple center, red, irritated eyes, redness of the face, neck, arms, and occasionally, upper chest, redness of the skin, Decreased interest in sexual intercourse, inability to have or keep an erection, loss in sexual ability, desire, drive, or performance, painful sexual intercourse]	[blistering:Pathologic Functionpeeling:Functional Conceptloosening:Functional Conceptskin:Disease or Syndrome #  bloody:Qualitative Conceptcloudy:Qualitative Concepturine:Intellectual Product #  burning:Qualitative Concept #  continuing:Idea or Conceptdiarrhea:Finding #  continuing:Idea or Conceptstomach:Therapeutic or Preventive Procedurepain:Functional Concept #  diarrhea:Finding #  feeling:Mental Processwarmth:Physiologic Function #  increased:Functional Conceptvolume:Qualitative Conceptpale:Qualitative Conceptdilute:Functional Concepturine:Intellectual Product #  joint:Body Space or Junctionmuscle:Tissuepain:Functional Concept #  loss:Quantitative Conceptbladder:Body Part, Organ, or Organ Componentcontrol:Organic Chemical #  red:Findingskin:Disease or Syndromelesions:Findingpurple:Qualitative Conceptcenter:Spatial Concept #  red:Findingeyes:Body Part, Organ, or Organ Component #  redness:Findingface:Body Location or Regionneck:Findingarms:Neoplastic Processoccasionally:Temporal Conceptupper:Spatial Conceptchest:Body Location or Region #  redness:Findingskin:Disease or Syndrome #  decreased:Qualitative Conceptinterest:Mental Processsexual:Behaviorintercourse:Organism Function #  erection:Organ or Tissue Function #  loss:Quantitative Conceptsexual:Behaviorability:Organism Attributedesire:Mental Processdrive:Mental Processperformance:Individual Behavior #  painful:Sign or Symptomsexual:Behaviorintercourse:Organism Function # ]
metronidazole, flagyl	Overdose	[]	[]
